text,polarity,id,polarity_nb,polarity_svm
you'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy .,negative,10576,NA,NA
this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .,negative,10578,NA,NA
a full-frontal attack on audience patience .,negative,10579,NA,NA
"any intellectual arguments being made about the nature of god are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that bean abhors .",negative,10580,NA,NA
"it's a big idea , but the film itself is small and shriveled .",negative,10581,NA,NA
"debut effort by "" project greenlight "" winner is sappy and amateurish .",negative,10582,NA,NA
one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny .,negative,10583,NA,NA
"the cast has a high time , but de broca has little enthusiasm for such antique pulp .",negative,10584,NA,NA
"the film , like jimmy's routines , could use a few good laughs .",negative,10585,NA,NA
"the film has too many spots where it's on slippery footing , but is acceptable entertainment for the entire family and one that's especially fit for the kiddies .",negative,10586,NA,NA
"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too .",negative,10587,NA,NA
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,negative,10588,NA,NA
"though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt disrespected .",negative,10589,NA,NA
well-made but mush-hearted .,negative,10590,NA,NA
humor in i spy is so anemic .,negative,10591,NA,NA
the film is strictly routine .,negative,10592,NA,NA
a real snooze .,negative,10593,NA,NA
"while the new film is much more eye-catching than its blood-drenched stephen norrington-directed predecessor , the new script by the returning david s . goyer is much sillier .",negative,10595,NA,NA
"it shares the first two films' loose-jointed structure , but laugh-out-loud bits are few and far between .",negative,10597,NA,NA
"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .",negative,10598,NA,NA
you cannot guess why the cast and crew didn't sign a pact to burn the negative and the script and pretend the whole thing never existed .,negative,10599,NA,NA
barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull .,negative,10600,NA,NA
"if you're really renting this you're not interested in discretion in your entertainment choices , you're interested in anne geddes , john grisham , and thomas kincaid .",negative,10601,NA,NA
the uneven movie does have its charms and its funny moments but not quite enough of them .,negative,10603,NA,NA
"a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches , no matter how 'inside' they are .",negative,10605,NA,NA
the campy results make mel brooks' borscht belt schtick look sophisticated .,negative,10606,NA,NA
its appeal will probably limited to lds church members and undemanding armchair tourists .,negative,10607,NA,NA
the hanukkah spirit seems fried in pork .,negative,10608,NA,NA
"manipulative claptrap , a period-piece movie-of-the-week , plain old blarney . . . take your pick . all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new .",negative,10610,NA,NA
"true to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .",negative,10612,NA,NA
doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago .,negative,10613,NA,NA
the plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours .,negative,10614,NA,NA
kaufman's script is never especially clever and often is rather pretentious .,negative,10615,NA,NA
queen of the damned is too long with too little going on .,negative,10617,NA,NA
it collapses when mr . taylor tries to shift the tone to a thriller's rush .,negative,10618,NA,NA
"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",negative,10619,NA,NA
". . . blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .",negative,10620,NA,NA
the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,negative,10621,NA,NA
"though there are many tense scenes in trapped , they prove more distressing than suspenseful .",negative,10622,NA,NA
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .",negative,10623,NA,NA
feels strangely hollow at its emotional core .,negative,10624,NA,NA
no surprises .,negative,10625,NA,NA
"you have once again entered the bizarre realm where director adrian lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .",negative,10626,NA,NA
"the high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : there's very little hustling on view .",negative,10627,NA,NA
this director's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,negative,10628,NA,NA
"the venezuelans say things like "" si , pretty much "" and "" por favor , go home "" when talking to americans . that's muy loco , but no more ridiculous than most of the rest of "" dragonfly . """,negative,10630,NA,NA
"it's a movie that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's horribly wrong , nothing will .",negative,10631,NA,NA
director tom shadyac and star kevin costner glumly mishandle the story's promising premise of a physician who needs to heal himself .,negative,10632,NA,NA
"like the tuck family themselves , this movie just goes on and on and on and on",negative,10634,NA,NA
as pedestrian as they come .,negative,10635,NA,NA
a film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .,negative,10636,NA,NA
"it's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer's face and asks to be seen as hip , winking social commentary .",negative,10637,NA,NA
